RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
572,HuZhou,30.867198,120.102398,892,1959.7307388614704,88.885148,29.267519,RiKaZe,Normal,
572,HuZhou,30.867198,120.102398,893,819.7699221973198,91.766529,29.236023,ShanNan,Normal,
572,HuZhou,30.867198,120.102398,894,7473.377325399183,94.362348,29.654693,LinZhi,Normal,
572,HuZhou,30.867198,120.102398,895,444.747183223484,97.178452,31.136875,ChangDu,Normal,
572,HuZhou,30.867198,120.102398,896,1217.1315607851204,92.060214,31.476004,NaQu,Normal,
572,HuZhou,30.867198,120.102398,901,12849.605832493413,82.985732,46.746301,TaCheng,Normal,
572,HuZhou,30.867198,120.102398,902,20413.692629052333,93.51316,42.833248,HaMi,Normal,
572,HuZhou,30.867198,120.102398,903,13048.625119963282,79.92533,37.110687,HeTian,Normal,
572,HuZhou,30.867198,120.102398,906,12160.484626220192,88.13963,47.848393,ALeTai,Normal,
572,HuZhou,30.867198,120.102398,908,2973.7813940650913,76.16661,39.7153,KeZiLeSuKeErKeZi,Normal,
572,HuZhou,30.867198,120.102398,909,9615.203942932065,82.074778,44.903258,BoErTaLa/shuanghe,Normal,
572,HuZhou,30.867198,120.102398,911,64758.15485856075,109.49081,36.596537,YanAn,Normal,
572,HuZhou,30.867198,120.102398,912,97814.33787386745,109.741193,38.290162,YuLin,Normal,
572,HuZhou,30.867198,120.102398,913,91861.35959492176,109.502882,34.499381,WeiNan,Normal,
572,HuZhou,30.867198,120.102398,914,23255.620360486875,109.939776,33.868319,ShangLuo,Normal,
572,HuZhou,30.867198,120.102398,915,41377.59912496014,109.029273,32.6903,AnKang,Normal,
572,HuZhou,30.867198,120.102398,916,56646.71086655154,107.028621,33.077668,HanZhong,Normal,
572,HuZhou,30.867198,120.102398,917,112493.20173274973,107.14487,34.369315,BaoJi,Normal,
572,HuZhou,30.867198,120.102398,919,13429.740286104565,108.979608,34.916582,TongChuan,Normal,
572,HuZhou,30.867198,120.102398,930,18463.438999118,103.212006,35.599446,LinXiaZhou,Normal,
572,HuZhou,30.867198,120.102398,931,682251.4668610429,103.823557,36.058039,LanZhou,Normal,
572,HuZhou,30.867198,120.102398,932,29092.016660901747,104.626294,35.579578,DingXi,Normal,
572,HuZhou,30.867198,120.102398,933,26491.227196754677,106.684691,35.54279,PingLiang,Normal,
572,HuZhou,30.867198,120.102398,934,33254.49828897055,107.638372,35.734218,QingYang,Normal,
572,HuZhou,30.867198,120.102398,935,36853.76887222666,102.187888,38.514238,JinChang/WuWei,Normal,
572,HuZhou,30.867198,120.102398,936,28711.5784311124,100.455472,38.932897,ZhangYe,Normal,
572,HuZhou,30.867198,120.102398,937,44368.439315094074,98.510795,39.744023,JiaYuGuan/JiuQuan,Normal,
572,HuZhou,30.867198,120.102398,938,41907.0987394463,105.724998,34.578529,TianShui,Normal,
572,HuZhou,30.867198,120.102398,939,23311.657151700332,104.92667,33.39189,LongNan,Normal,
572,HuZhou,30.867198,120.102398,941,7394.852708574336,102.91102,34.98327,GanNanZhou,Normal,
572,HuZhou,30.867198,120.102398,943,30609.03102559555,104.173606,36.54568,BaiYin,Normal,
572,HuZhou,30.867198,120.102398,951,274073.5666805693,106.278179,38.46637,YinChuan,Normal,
572,HuZhou,30.867198,120.102398,952,18759.93712126699,106.376173,39.01333,ShiZuiShan,Normal,
572,HuZhou,30.867198,120.102398,953,25655.210802110836,106.199409,37.986165,WuZhong,Normal,
572,HuZhou,30.867198,120.102398,954,15434.148824193964,106.285241,36.004561,GuYuan,Normal,
572,HuZhou,30.867198,120.102398,955,17588.160296061735,105.17362,37.517,ZhongWei,Normal,
572,HuZhou,30.867198,120.102398,970,2237.9515795081247,100.901059,36.959435,HaiBeiZangZuZhiZhou,Normal,
572,HuZhou,30.867198,120.102398,971,166295.55317480862,101.778916,36.623178,XiNing,Normal,
572,HuZhou,30.867198,120.102398,972,10490.482645988326,102.10327,36.502916,HaiDong,Normal,
572,HuZhou,30.867198,120.102398,973,1714.0028431078563,102.019988,35.517744,Huang,Normal,
572,HuZhou,30.867198,120.102398,974,2099.179627360767,100.619542,36.280353,HaiNanZangZuZhiZhou,Normal,
572,HuZhou,30.867198,120.102398,975,913.1871387648096,100.242143,34.4736,GuoLuoZangZuZhiZhou,Normal,
572,HuZhou,30.867198,120.102398,976,1267.9017871804954,97.008522,33.004049,YuShu,Normal,
572,HuZhou,30.867198,120.102398,977,26285.438545765424,97.370785,37.374663,HaiXi,Normal,
572,HuZhou,30.867198,120.102398,990,18772.798911953814,84.873946,45.595886,KeLaMaYi,Normal,
572,HuZhou,30.867198,120.102398,991,642642.8199123119,87.617733,43.792818,WuLuMuQi,Normal,
572,HuZhou,30.867198,120.102398,993,26627.29140349428,86.041075,44.305886,ShiHeZi,Normal,
572,HuZhou,30.867198,120.102398,994,47358.467181605694,87.304012,44.014577,ChangJi,Normal,
572,HuZhou,30.867198,120.102398,995,8524.659479959411,89.184078,42.947613,TuLuFan,Normal,
572,HuZhou,30.867198,120.102398,996,55925.096715385276,86.150969,41.768552,BaYinGuoLeng/TieMenGuan,Normal,
572,HuZhou,30.867198,120.102398,997,33166.49656321856,80.265068,41.170712,AKeSu,Normal,
572,HuZhou,30.867198,120.102398,998,28758.963975748087,75.989138,39.467664,KaShi,Normal,
572,HuZhou,30.867198,120.102398,999,48531.597879514826,81.32416,43.91689,YiLiHaSaKe,Normal,
760,ZhongShan,22.521113,113.382391,769,28176.666666666668,113.746262,23.046237,DongGuan,Reverse,3
760,ZhongShan,22.521113,113.382391,757,284461.2837986666,113.122717,23.028762,FoShan,Reverse,3
760,ZhongShan,22.521113,113.382391,797,111864.50480000001,114.940278,25.85097,GanZhou,Reverse,3
760,ZhongShan,22.521113,113.382391,20,1111797.9051333338,113.280637,23.125178,GuangZhou,Reverse,7
760,ZhongShan,22.521113,113.382391,851,286843.8685133333,106.713478,26.578343,GuiYang,Reverse,3
760,ZhongShan,22.521113,113.382391,898,212888.88481333328,110.33119,20.031971,HaiKou,Reverse,3
760,ZhongShan,22.521113,113.382391,734,347108.9321066667,112.607693,26.900358,HengYang,Reverse,5
760,ZhongShan,22.521113,113.382391,752,436029.5056826666,114.412599,23.079404,HuiZhou,Reverse,5
760,ZhongShan,22.521113,113.382391,750,321211.11882,113.094942,22.590431,JiangMen,Reverse,3
760,ZhongShan,22.521113,113.382391,663,83073.34890800001,116.355733,23.543778,JieYang,Reverse,3
760,ZhongShan,22.521113,113.382391,871,377536.21710666665,102.712251,25.040609,KunMing,Reverse,5
760,ZhongShan,22.521113,113.382391,771,403914.5571999999,108.320004,22.82402,NanNing/ChongZuo,Reverse,3
760,ZhongShan,22.521113,113.382391,594,54581.905324,119.007558,25.431011,PuTian,Reverse,1
760,ZhongShan,22.521113,113.382391,595,249677.28187333336,118.589421,24.908853,QuanZhou,Reverse,3
760,ZhongShan,22.521113,113.382391,592,257253.41717333335,118.11022,24.490474,XiaMen,Reverse,3
760,ZhongShan,22.521113,113.382391,754,186355.6,116.708463,23.37102,ShanTou,Reverse,3
760,ZhongShan,22.521113,113.382391,755,1735450.6453520001,114.085947,22.547,ShenZhen,Reverse,7
760,ZhongShan,22.521113,113.382391,7311,673043.9909559999,112.98626,28.25591,ChangSha,Reverse,5
760,ZhongShan,22.521113,113.382391,760,161721.80570666664,113.382391,22.521113,ZhongShan,Reverse,1
760,ZhongShan,22.521113,113.382391,756,131346.63826666668,113.553986,22.224979,ZhuHai,Reverse,5
572,HuZhou,30.867198,120.102398,472,88081.75066666666,109.840405,40.658168,BaoTou,Reverse,5
572,HuZhou,30.867198,120.102398,10,2188942.0562133337,116.405285,39.904989,BeiJing,Reverse,14
572,HuZhou,30.867198,120.102398,519,588715.7027733333,119.946973,31.772752,ChangZhou,Reverse,7
572,HuZhou,30.867198,120.102398,411,417025.6133039999,121.618622,38.91459,DaLian,Reverse,7
572,HuZhou,30.867198,120.102398,591,176962.10464666667,119.306239,26.075302,FuZhou,Reverse,3
572,HuZhou,30.867198,120.102398,451,342839.80664,126.642464,45.756967,HaErBin,Reverse,7
572,HuZhou,30.867198,120.102398,571,1570980.1652,120.153576,30.287459,HangZhou,Reverse,14
572,HuZhou,30.867198,120.102398,551,381738.2777466667,117.283042,31.86119,HeFei,Reverse,5
572,HuZhou,30.867198,120.102398,471,245139.60360000003,111.670801,40.818311,HuHeHaoTe,Reverse,3
572,HuZhou,30.867198,120.102398,517,292474.78661333333,119.021265,33.597506,HuaiAn,Reverse,3
572,HuZhou,30.867198,120.102398,531,459571.49406666664,117.000923,36.675807,JiNan,Reverse,3
572,HuZhou,30.867198,120.102398,573,800328.2614933331,120.750865,30.762653,JiaXing,Reverse,14
572,HuZhou,30.867198,120.102398,579,211742.05653333335,119.649506,29.089524,JinHua,Reverse,5
572,HuZhou,30.867198,120.102398,354,346407.8851733333,112.736465,37.696495,JinZhong,Reverse,3
572,HuZhou,30.867198,120.102398,724,339014.04428533337,112.204251,31.03542,JingMen,Reverse,3
572,HuZhou,30.867198,120.102398,931,256974.95777866663,103.823557,36.058039,LanZhou,Reverse,3
572,HuZhou,30.867198,120.102398,316,324310.86113333347,116.704441,39.523927,LangFang,Reverse,1
572,HuZhou,30.867198,120.102398,395,230271.66163999998,114.026405,33.575855,LeiHe,Reverse,1
572,HuZhou,30.867198,120.102398,791,280175.5192266667,115.892151,28.676493,NanChang,Reverse,5
572,HuZhou,30.867198,120.102398,25,730388.9386666669,118.767413,32.041544,NanJing,Reverse,7
572,HuZhou,30.867198,120.102398,513,284295.76229333336,120.864608,32.016212,NanTong,Reverse,3
572,HuZhou,30.867198,120.102398,574,590460.0845866667,121.549792,29.868388,NingBo,Reverse,7
572,HuZhou,30.867198,120.102398,532,636164.7154666666,120.355173,36.082982,QingDao,Reverse,5
572,HuZhou,30.867198,120.102398,21,3104383.903503999,121.472644,31.231706,ShangHai,Reverse,14
572,HuZhou,30.867198,120.102398,575,282088.44757333334,120.582112,29.997117,ShaoXing,Reverse,14
572,HuZhou,30.867198,120.102398,311,458695.6176000002,114.502461,38.045474,ShiJiaZhuang,Reverse,3
572,HuZhou,30.867198,120.102398,512,700975.8238399999,120.619585,31.299379,SuZhou,Reverse,7
572,HuZhou,30.867198,120.102398,576,313723.55696,121.428599,28.661378,TaiZhou,Reverse,5
572,HuZhou,30.867198,120.102398,351,69964.6588,112.549248,37.857014,TaiYuan,Reverse,5
572,HuZhou,30.867198,120.102398,523,82269.71575999999,119.92554,32.45546,,Reverse,1
572,HuZhou,30.867198,120.102398,22,287350.25440000003,117.190182,39.125596,TianJin,Reverse,3
572,HuZhou,30.867198,120.102398,536,345351.0969333334,119.107078,36.70925,WeiFang,Reverse,3
572,HuZhou,30.867198,120.102398,577,435036.5474133333,120.672111,28.000575,WenZhou,Reverse,7
572,HuZhou,30.867198,120.102398,991,178641.45733333332,87.617733,43.792818,WuLuMuQi,Reverse,5
572,HuZhou,30.867198,120.102398,510,253773.90933599998,120.301663,31.574729,WuXi,Reverse,3
572,HuZhou,30.867198,120.102398,553,270512.3505066667,118.376451,31.326319,WuHu,Reverse,3
572,HuZhou,30.867198,120.102398,29,404625.47185466654,108.948024,34.263161,XiAn/XianYang,Reverse,5
572,HuZhou,30.867198,120.102398,971,70738.32666666668,101.778916,36.623178,XiNing,Reverse,1
572,HuZhou,30.867198,120.102398,535,382066.31306666665,121.391382,37.539297,YanTai,Reverse,3
572,HuZhou,30.867198,120.102398,951,88083.183588,106.278179,38.46637,YinChuan,Reverse,1
572,HuZhou,30.867198,120.102398,431,359771.5757733334,125.3245,43.886841,ChangChun,Reverse,5
572,HuZhou,30.867198,120.102398,371,731022.8403706668,113.665412,34.757975,ZhengZhou,Reverse,5
572,HuZhou,30.867198,120.102398,23,434390.24086666666,106.504962,29.533155,ChongQing,Reverse,5
